n_parcel,lat,lon,timestamp
153,-6.102947,-34.096119,2022-01-17 00:00:00
153,-6.121856,-34.036888,2022-01-16 18:00:00
153,-6.140519,-33.97887,2022-01-16 12:00:00
153,-6.1499440000000005,-33.924187,2022-01-16 06:00:00
153,-6.154536,-33.851551,2022-01-16 00:00:00
153,-6.159236,-33.766502,2022-01-15 18:00:00
153,-6.173902,-33.674603000000005,2022-01-15 12:00:00
153,-6.1951269999999985,-33.578926,2022-01-15 06:00:00
153,-6.226744999999998,-33.473343,2022-01-15 00:00:00
153,-6.262325,-33.369339000000004,2022-01-14 18:00:00
153,-6.302959,-33.271294,2022-01-14 12:00:00
153,-6.344321,-33.190083,2022-01-14 06:00:00
153,-6.386769,-33.118664,2022-01-14 00:00:00
153,-6.4180470000000005,-33.058796,2022-01-13 18:00:00
153,-6.4470800000000015,-33.005054,2022-01-13 12:00:00
153,-6.475029,-32.960758,2022-01-13 06:00:00
153,-6.502388,-32.912567,2022-01-13 00:00:00
153,-6.515047,-32.862736,2022-01-12 18:00:00
153,-6.516534,-32.811451,2022-01-12 12:00:00
153,-6.513292,-32.76112,2022-01-12 06:00:00
153,-6.509295,-32.697842,2022-01-12 00:00:00
153,-6.505337,-32.630665,2022-01-11 18:00:00
153,-6.510028,-32.557472,2022-01-11 12:00:00
153,-6.526179,-32.484474,2022-01-11 06:00:00
153,-6.549937,-32.401413,2022-01-11 00:00:00
153,-6.574974,-32.308994,2022-01-10 18:00:00
153,-6.600250999999999,-32.227745,2022-01-10 12:00:00
153,-6.62887,-32.163673,2022-01-10 06:00:00
153,-6.661134,-32.10173,2022-01-10 00:00:00
154,-3.227792,-39.26424,2022-02-10 00:00:00
154,-3.258763,-39.218067,2022-02-09 18:00:00
154,-3.2871050000000004,-39.178841,2022-02-09 12:00:00
154,-3.3144089999999995,-39.131432,2022-02-09 06:00:00
154,-3.3426050000000003,-39.088425,2022-02-09 00:00:00
154,-3.367328,-39.039719,2022-02-08 18:00:00
154,-3.401596,-39.001011,2022-02-08 12:00:00
154,-3.430778,-38.956692,2022-02-08 06:00:00
154,-3.458213,-38.92762800000001,2022-02-08 00:00:00
154,-3.485502,-38.885838,2022-02-07 18:00:00
154,-3.5125660000000005,-38.838844,2022-02-07 12:00:00
154,-3.529008,-38.797791,2022-02-07 06:00:00
154,-3.555002,-38.758694,2022-02-07 00:00:00
154,-3.581152,-38.705173,2022-02-06 18:00:00
154,-3.614893,-38.649986,2022-02-06 12:00:00
154,-3.637746,-38.597126,2022-02-06 06:00:00
154,-3.667974,-38.546062,2022-02-06 00:00:00
154,-3.704374,-38.483837,2022-02-05 18:00:00
154,-3.757199,-38.426811,2022-02-05 12:00:00
154,-3.799565,-38.376583,2022-02-05 06:00:00
154,-3.848674,-38.324799,2022-02-05 00:00:00
154,-3.891680000000001,-38.268394,2022-02-04 18:00:00
154,-3.939308,-38.215157,2022-02-04 12:00:00
154,-3.981385,-38.156162,2022-02-04 06:00:00
154,-4.020136,-38.100563,2022-02-04 00:00:00
154,-4.056607,-38.040787,2022-02-03 18:00:00
154,-4.0934550000000005,-37.978195,2022-02-03 12:00:00
154,-4.131557,-37.92466,2022-02-03 06:00:00
154,-4.151668,-37.868565,2022-02-03 00:00:00
154,-4.18404,-37.816826,2022-02-02 18:00:00
154,-4.21057,-37.73207100000001,2022-02-02 12:00:00
154,-4.264858,-37.671547,2022-02-02 06:00:00
154,-4.285627,-37.579121,2022-02-02 00:00:00
154,-4.3398650000000005,-37.528706,2022-02-01 18:00:00
154,-4.362436,-37.418865,2022-02-01 12:00:00
154,-4.43281,-37.352116,2022-02-01 06:00:00
154,-4.4444870000000005,-37.237194,2022-02-01 00:00:00
154,-4.497046,-37.19331,2022-01-31 18:00:00
154,-4.508908,-37.094677,2022-01-31 12:00:00
154,-4.561383,-37.041851,2022-01-31 06:00:00
154,-4.5711629999999985,-36.968567,2022-01-31 00:00:00
154,-4.598962,-36.91296,2022-01-30 18:00:00
154,-4.608276999999998,-36.85762,2022-01-30 12:00:00
154,-4.633767,-36.822216,2022-01-30 06:00:00
154,-4.633437000000002,-36.782684,2022-01-30 00:00:00
154,-4.652516,-36.765575,2022-01-29 18:00:00
154,-4.64685,-36.75016,2022-01-29 12:00:00
154,-4.639867,-36.743031,2022-01-29 06:00:00
154,-4.622033999999998,-36.73114,2022-01-29 00:00:00
154,-4.604439,-36.719913,2022-01-28 18:00:00
154,-4.596036,-36.69637700000001,2022-01-28 12:00:00
154,-4.592141000000002,-36.668156,2022-01-28 06:00:00
154,-4.584038,-36.62339,2022-01-28 00:00:00
154,-4.575065,-36.567379,2022-01-27 18:00:00
154,-4.583156,-36.508587,2022-01-27 12:00:00
154,-4.596721,-36.453117,2022-01-27 06:00:00
154,-4.609051999999998,-36.389946,2022-01-27 00:00:00
154,-4.620895,-36.321758,2022-01-26 18:00:00
154,-4.639753,-36.255844,2022-01-26 12:00:00
154,-4.659948,-36.19709,2022-01-26 06:00:00
154,-4.67603,-36.14146,2022-01-26 00:00:00
154,-4.683102,-36.083015,2022-01-25 18:00:00
154,-4.696313,-36.026516,2022-01-25 12:00:00
154,-4.716608,-35.976879,2022-01-25 06:00:00
154,-4.730743,-35.921318,2022-01-25 00:00:00
154,-4.736694,-35.840725,2022-01-24 18:00:00
154,-4.747342,-35.767456,2022-01-24 12:00:00
154,-4.755642,-35.696758,2022-01-24 06:00:00
154,-4.7748610000000005,-35.613617,2022-01-24 00:00:00
154,-4.79041,-35.498825,2022-01-23 18:00:00
154,-4.815578,-35.404629,2022-01-23 12:00:00
154,-4.85411,-35.309681,2022-01-23 06:00:00
154,-4.913111,-35.22707,2022-01-23 00:00:00
154,-5.002781,-35.117882,2022-01-22 18:00:00
154,-5.089212,-35.033653,2022-01-22 12:00:00
154,-5.17387,-34.960842,2022-01-22 06:00:00
154,-5.231774,-34.905922,2022-01-22 00:00:00
154,-5.292511,-34.846199,2022-01-21 18:00:00
154,-5.34393,-34.795937,2022-01-21 12:00:00
154,-5.387797,-34.747826,2022-01-21 06:00:00
154,-5.423647,-34.68045,2022-01-21 00:00:00
154,-5.4799120000000014,-34.605186,2022-01-20 18:00:00
154,-5.540851,-34.542343,2022-01-20 12:00:00
154,-5.606076,-34.486305,2022-01-20 06:00:00
154,-5.667902,-34.429249,2022-01-20 00:00:00
154,-5.7363290000000005,-34.365788,2022-01-19 18:00:00
154,-5.797386,-34.306656,2022-01-19 12:00:00
154,-5.848737,-34.242626,2022-01-19 06:00:00
154,-5.890788,-34.163708,2022-01-19 00:00:00
154,-5.942449,-34.061245,2022-01-18 18:00:00
154,-5.996273,-33.961937,2022-01-18 12:00:00
154,-6.05544,-33.877647,2022-01-18 06:00:00
154,-6.118341,-33.803108,2022-01-18 00:00:00
154,-6.1890480000000005,-33.732132,2022-01-17 18:00:00
154,-6.255946,-33.675476,2022-01-17 12:00:00
154,-6.307046,-33.632133,2022-01-17 06:00:00
154,-6.343425,-33.585537,2022-01-17 00:00:00
154,-6.36945,-33.533962,2022-01-16 18:00:00
154,-6.391209,-33.482979,2022-01-16 12:00:00
154,-6.398912,-33.434341,2022-01-16 06:00:00
154,-6.397939,-33.3657,2022-01-16 00:00:00
154,-6.393695,-33.279358,2022-01-15 18:00:00
154,-6.402426,-33.18365900000001,2022-01-15 12:00:00
154,-6.421321,-33.087471,2022-01-15 06:00:00
154,-6.446087,-32.985367,2022-01-15 00:00:00
154,-6.472436,-32.882637,2022-01-14 18:00:00
154,-6.5056699999999985,-32.782532,2022-01-14 12:00:00
154,-6.540488,-32.69846,2022-01-14 06:00:00
154,-6.578583999999998,-32.62141,2022-01-14 00:00:00
154,-6.606986,-32.557423,2022-01-13 18:00:00
154,-6.63208,-32.504428999999995,2022-01-13 12:00:00
154,-6.657013,-32.465031,2022-01-13 06:00:00
154,-6.679291,-32.422515999999995,2022-01-13 00:00:00
154,-6.684083,-32.381813,2022-01-12 18:00:00
154,-6.67554,-32.341702000000005,2022-01-12 12:00:00
154,-6.660128,-32.30003,2022-01-12 06:00:00
154,-6.643186,-32.24268,2022-01-12 00:00:00
154,-6.632752,-32.174065,2022-01-11 18:00:00
154,-6.634103,-32.101627,2022-01-11 12:00:00
154,-6.646455,-32.029526000000004,2022-01-11 06:00:00
154,-6.665363,-31.950117,2022-01-11 00:00:00
154,-6.68571,-31.861256,2022-01-10 18:00:00
154,-6.706352000000001,-31.782515000000004,2022-01-10 12:00:00
154,-6.729701,-31.721292,2022-01-10 06:00:00
154,-6.753907000000001,-31.661892,2022-01-10 00:00:00
155,-3.224483,-39.267105,2022-02-10 00:00:00
155,-3.255274,-39.220352,2022-02-09 18:00:00
155,-3.284127,-39.180515,2022-02-09 12:00:00
155,-3.3113900000000003,-39.132755,2022-02-09 06:00:00
155,-3.339972,-39.089092,2022-02-09 00:00:00
155,-3.365307,-39.039043,2022-02-08 18:00:00
155,-3.400139,-38.999672,2022-02-08 12:00:00
155,-3.429447,-38.955048,2022-02-08 06:00:00
155,-3.457279,-38.925552,2022-02-08 00:00:00
155,-3.484543,-38.883137,2022-02-07 18:00:00
155,-3.511711,-38.835262,2022-02-07 12:00:00
155,-3.528695,-38.792995,2022-02-07 06:00:00
155,-3.556059,-38.752502,2022-02-07 00:00:00
155,-3.581915,-38.698074,2022-02-06 18:00:00
155,-3.615462,-38.642029,2022-02-06 12:00:00
155,-3.637811,-38.588356,2022-02-06 06:00:00
155,-3.669046,-38.536243,2022-02-06 00:00:00
155,-3.706633,-38.47255300000001,2022-02-05 18:00:00
155,-3.760402,-38.415817,2022-02-05 12:00:00
155,-3.802559,-38.363647,2022-02-05 06:00:00
155,-3.851685,-38.311214,2022-02-05 00:00:00
155,-3.893892,-38.253349,2022-02-04 18:00:00
155,-3.942596,-38.19772,2022-02-04 12:00:00
155,-3.985179,-38.136024,2022-02-04 06:00:00
155,-4.023918,-38.079979,2022-02-04 00:00:00
155,-4.059591,-38.019241,2022-02-03 18:00:00
155,-4.096063,-37.955624,2022-02-03 12:00:00
155,-4.133793,-37.900494,2022-02-03 06:00:00
155,-4.152792,-37.842651,2022-02-03 00:00:00
155,-4.185959,-37.790833,2022-02-02 18:00:00
155,-4.212261,-37.704079,2022-02-02 12:00:00
155,-4.266678,-37.64490900000001,2022-02-02 06:00:00
155,-4.2865129999999985,-37.552155,2022-02-02 00:00:00
155,-4.337662,-37.50196500000001,2022-02-01 18:00:00
155,-4.360151,-37.390278,2022-02-01 12:00:00
155,-4.430437,-37.325409,2022-02-01 06:00:00
155,-4.440078,-37.211647,2022-02-01 00:00:00
155,-4.489753,-37.165237,2022-01-31 18:00:00
155,-4.505807,-37.075558,2022-01-31 12:00:00
155,-4.553839,-37.021774,2022-01-31 06:00:00
155,-4.56445,-36.950706,2022-01-31 00:00:00
155,-4.588324,-36.892574,2022-01-30 18:00:00
155,-4.60176,-36.840431,2022-01-30 12:00:00
155,-4.626712,-36.805317,2022-01-30 06:00:00
155,-4.628003,-36.765804,2022-01-30 00:00:00
155,-4.648013,-36.74823,2022-01-29 18:00:00
155,-4.643921,-36.732746,2022-01-29 12:00:00
155,-4.637104,-36.726337,2022-01-29 06:00:00
155,-4.619689,-36.713993,2022-01-29 00:00:00
155,-4.601528,-36.702923,2022-01-28 18:00:00
155,-4.592843,-36.679008,2022-01-28 12:00:00
155,-4.588436,-36.650074,2022-01-28 06:00:00
155,-4.580186,-36.604858,2022-01-28 00:00:00
155,-4.572356,-36.54763,2022-01-27 18:00:00
155,-4.581619,-36.487595,2022-01-27 12:00:00
155,-4.595562,-36.430996,2022-01-27 06:00:00
155,-4.608288,-36.366669,2022-01-27 00:00:00
155,-4.621080999999998,-36.296997,2022-01-26 18:00:00
155,-4.641147,-36.228237,2022-01-26 12:00:00
155,-4.6625440000000005,-36.167324,2022-01-26 06:00:00
155,-4.67963,-36.109337,2022-01-26 00:00:00
155,-4.687053,-36.048229,2022-01-25 18:00:00
155,-4.700234,-35.98764,2022-01-25 12:00:00
155,-4.720535,-35.93375800000001,2022-01-25 06:00:00
155,-4.735681,-35.874809,2022-01-25 00:00:00
155,-4.7447940000000015,-35.790211,2022-01-24 18:00:00
155,-4.758648,-35.71265800000001,2022-01-24 12:00:00
155,-4.769725,-35.636723,2022-01-24 06:00:00
155,-4.793885,-35.548817,2022-01-24 00:00:00
155,-4.810415,-35.43269,2022-01-23 18:00:00
155,-4.841307,-35.345978,2022-01-23 12:00:00
155,-4.894442,-35.253418,2022-01-23 06:00:00
155,-4.962703,-35.172947,2022-01-23 00:00:00
155,-5.055741,-35.07008,2022-01-22 18:00:00
155,-5.1415190000000015,-34.985603000000005,2022-01-22 12:00:00
155,-5.213727,-34.92244,2022-01-22 06:00:00
155,-5.266787,-34.869595000000004,2022-01-22 00:00:00
155,-5.326502,-34.810318,2022-01-21 18:00:00
155,-5.374638,-34.760048,2022-01-21 12:00:00
155,-5.414949,-34.711433,2022-01-21 06:00:00
155,-5.449431,-34.643112,2022-01-21 00:00:00
155,-5.504356,-34.567165,2022-01-20 18:00:00
155,-5.56412,-34.504546999999995,2022-01-20 12:00:00
155,-5.628044999999998,-34.448822,2022-01-20 06:00:00
155,-5.688179,-34.392601,2022-01-20 00:00:00
155,-5.754733,-34.329681,2022-01-19 18:00:00
155,-5.814551,-34.268723,2022-01-19 12:00:00
155,-5.865392,-34.202419,2022-01-19 06:00:00
155,-5.907363,-34.122608,2022-01-19 00:00:00
155,-5.9590440000000005,-34.019721999999994,2022-01-18 18:00:00
155,-6.0134349999999985,-33.919146999999995,2022-01-18 12:00:00
155,-6.073325,-33.834335,2022-01-18 06:00:00
155,-6.136745,-33.759506,2022-01-18 00:00:00
155,-6.207433999999999,-33.68742,2022-01-17 18:00:00
155,-6.274431,-33.629765,2022-01-17 12:00:00
155,-6.326181,-33.586182,2022-01-17 06:00:00
155,-6.363416,-33.540195000000004,2022-01-17 00:00:00
155,-6.389723,-33.489803,2022-01-16 18:00:00
155,-6.411092,-33.439834999999995,2022-01-16 12:00:00
155,-6.4180730000000015,-33.391933,2022-01-16 06:00:00
155,-6.416104,-33.323597,2022-01-16 00:00:00
155,-6.410888,-33.237148,2022-01-15 18:00:00
155,-6.419005,-33.141125,2022-01-15 12:00:00
155,-6.437109,-33.045147,2022-01-15 06:00:00
155,-6.460853,-32.94334,2022-01-15 00:00:00
155,-6.486487,-32.840561,2022-01-14 18:00:00
155,-6.519138,-32.740318,2022-01-14 12:00:00
155,-6.553407,-32.656448,2022-01-14 06:00:00
155,-6.590827,-32.58012,2022-01-14 00:00:00
155,-6.617985000000001,-32.51693,2022-01-13 18:00:00
155,-6.642262,-32.464741,2022-01-13 12:00:00
155,-6.666351,-32.426041,2022-01-13 06:00:00
155,-6.687546,-32.384499,2022-01-13 00:00:00
155,-6.691213,-32.344788,2022-01-12 18:00:00
155,-6.681445,-32.30579,2022-01-12 12:00:00
155,-6.664686,-32.265128999999995,2022-01-12 06:00:00
155,-6.646552000000002,-32.208347,2022-01-12 00:00:00
155,-6.6354880000000005,-32.139511,2022-01-11 18:00:00
155,-6.636528,-32.066734000000004,2022-01-11 12:00:00
155,-6.648619999999998,-31.994038,2022-01-11 06:00:00
155,-6.6673800000000005,-31.91433,2022-01-11 00:00:00
155,-6.687798,-31.825666,2022-01-10 18:00:00
155,-6.708749000000001,-31.747253000000004,2022-01-10 12:00:00
155,-6.732361,-31.686546000000003,2022-01-10 06:00:00
155,-6.756442,-31.627768,2022-01-10 00:00:00
156,-3.225132,-39.264431,2022-02-10 00:00:00
156,-3.256044,-39.217346,2022-02-09 18:00:00
156,-3.2848870000000003,-39.177204,2022-02-09 12:00:00
156,-3.312021,-39.12899,2022-02-09 06:00:00
156,-3.34041,-39.085087,2022-02-09 00:00:00
156,-3.36634,-39.034542,2022-02-08 18:00:00
156,-3.402631,-38.993958,2022-02-08 12:00:00
156,-3.43174,-38.950062,2022-02-08 06:00:00
156,-3.459893,-38.920097,2022-02-08 00:00:00
156,-3.48688,-38.87648400000001,2022-02-07 18:00:00
156,-3.513539,-38.827682,2022-02-07 12:00:00
156,-3.5311120000000003,-38.784786,2022-02-07 06:00:00
156,-3.560364,-38.742935,2022-02-07 00:00:00
156,-3.5855050000000004,-38.68796500000001,2022-02-06 18:00:00
156,-3.618631,-38.631508,2022-02-06 12:00:00
156,-3.640583,-38.577389,2022-02-06 06:00:00
156,-3.6733,-38.524487,2022-02-06 00:00:00
156,-3.712034,-38.460293,2022-02-05 18:00:00
156,-3.766641,-38.404392,2022-02-05 12:00:00
156,-3.808651,-38.350742,2022-02-05 06:00:00
156,-3.857782,-38.298,2022-02-05 00:00:00
156,-3.899295,-38.239479,2022-02-04 18:00:00
156,-3.9489,-38.181545,2022-02-04 12:00:00
156,-3.991958,-38.118465,2022-02-04 06:00:00
156,-4.030218,-38.06208,2022-02-04 00:00:00
156,-4.065091000000002,-38.000687,2022-02-03 18:00:00
156,-4.101253,-37.93637800000001,2022-02-03 12:00:00
156,-4.1384870000000005,-37.880386,2022-02-03 06:00:00
156,-4.1565949999999985,-37.821251,2022-02-03 00:00:00
156,-4.191192,-37.769596,2022-02-02 18:00:00
156,-4.217187,-37.682129,2022-02-02 12:00:00
156,-4.272077,-37.624172,2022-02-02 06:00:00
156,-4.291151,-37.531898,2022-02-02 00:00:00
156,-4.340107,-37.481895,2022-02-01 18:00:00
156,-4.362809,-37.369034,2022-02-01 12:00:00
156,-4.433223,-37.305542,2022-02-01 06:00:00
156,-4.4431379999999985,-37.194218,2022-02-01 00:00:00
156,-4.4914,-37.147217,2022-01-31 18:00:00
156,-4.5095589999999985,-37.06218,2022-01-31 12:00:00
156,-4.556462000000002,-37.008453,2022-01-31 06:00:00
156,-4.566975,-36.938072,2022-01-31 00:00:00
156,-4.588792,-36.879536,2022-01-30 18:00:00
156,-4.603232,-36.828697,2022-01-30 12:00:00
156,-4.628702,-36.793766,2022-01-30 06:00:00
156,-4.629491000000002,-36.75404,2022-01-30 00:00:00
156,-4.649654,-36.737015,2022-01-29 18:00:00
156,-4.645923000000002,-36.721645,2022-01-29 12:00:00
156,-4.639398,-36.71611400000001,2022-01-29 06:00:00
156,-4.621813,-36.703625,2022-01-29 00:00:00
156,-4.603379,-36.692902,2022-01-28 18:00:00
156,-4.594543,-36.668941,2022-01-28 12:00:00
156,-4.590172,-36.639801,2022-01-28 06:00:00
156,-4.581976999999998,-36.594532,2022-01-28 00:00:00
156,-4.5743839999999985,-36.537266,2022-01-27 18:00:00
156,-4.583855000000002,-36.4772,2022-01-27 12:00:00
156,-4.597803,-36.420296,2022-01-27 06:00:00
156,-4.610537,-36.355663,2022-01-27 00:00:00
156,-4.6235,-36.28550300000001,2022-01-26 18:00:00
156,-4.6439010000000005,-36.215786,2022-01-26 12:00:00
156,-4.665609,-36.154194,2022-01-26 06:00:00
156,-4.682969,-36.09528,2022-01-26 00:00:00
156,-4.69055,-36.033016,2022-01-25 18:00:00
156,-4.7035870000000015,-35.97081,2022-01-25 12:00:00
156,-4.723863,-35.915375,2022-01-25 06:00:00
156,-4.739653,-35.8554,2022-01-25 00:00:00
156,-4.749977,-35.76970700000001,2022-01-24 18:00:00
156,-4.765929,-35.69052100000001,2022-01-24 12:00:00
156,-4.778022,-35.61274,2022-01-24 06:00:00
156,-4.803688,-35.524055,2022-01-24 00:00:00
156,-4.82065,-35.409275,2022-01-23 18:00:00
156,-4.855059,-35.326458,2022-01-23 12:00:00
156,-4.912524,-35.235233,2022-01-23 06:00:00
156,-4.982985,-35.155624,2022-01-23 00:00:00
156,-5.075764,-35.056107,2022-01-22 18:00:00
156,-5.159152,-34.974346000000004,2022-01-22 12:00:00
156,-5.228393,-34.915024,2022-01-22 06:00:00
156,-5.281551,-34.862534000000004,2022-01-22 00:00:00
156,-5.341146,-34.803936,2022-01-21 18:00:00
156,-5.388254,-34.754292,2022-01-21 12:00:00
156,-5.4276620000000015,-34.705997,2022-01-21 06:00:00
156,-5.461665,-34.637772,2022-01-21 00:00:00
156,-5.516246,-34.562,2022-01-20 18:00:00
156,-5.575687,-34.49987,2022-01-20 12:00:00
156,-5.639111,-34.444691,2022-01-20 06:00:00
156,-5.698709,-34.388958,2022-01-20 00:00:00
156,-5.764697,-34.326305,2022-01-19 18:00:00
156,-5.8240370000000015,-34.265224,2022-01-19 12:00:00
156,-5.874555,-34.198792,2022-01-19 06:00:00
156,-5.916398,-34.119038,2022-01-19 00:00:00
156,-5.967976,-34.016277,2022-01-18 18:00:00
156,-6.022322,-33.915642,2022-01-18 12:00:00
156,-6.0821760000000005,-33.830818,2022-01-18 06:00:00
156,-6.145592,-33.755917,2022-01-18 00:00:00
156,-6.216236,-33.683696999999995,2022-01-17 18:00:00
156,-6.283254,-33.626015,2022-01-17 12:00:00
156,-6.335054,-33.582466,2022-01-17 06:00:00
156,-6.372332,-33.536655,2022-01-17 00:00:00
156,-6.39874,-33.486484999999995,2022-01-16 18:00:00
156,-6.4202080000000015,-33.436714,2022-01-16 12:00:00
156,-6.427146,-33.389072,2022-01-16 06:00:00
156,-6.425161,-33.320969,2022-01-16 00:00:00
156,-6.420136,-33.234695,2022-01-15 18:00:00
156,-6.4284360000000005,-33.138882,2022-01-15 12:00:00
156,-6.446528,-33.043118,2022-01-15 06:00:00
156,-6.4702980000000005,-32.94141,2022-01-15 00:00:00
156,-6.496189,-32.838673,2022-01-14 18:00:00
156,-6.5290040000000005,-32.738407,2022-01-14 12:00:00
156,-6.563414999999999,-32.654335,2022-01-14 06:00:00
156,-6.601214,-32.577827,2022-01-14 00:00:00
156,-6.6286770000000015,-32.51445,2022-01-13 18:00:00
156,-6.653241,-32.461948,2022-01-13 12:00:00
156,-6.677549000000001,-32.422836,2022-01-13 06:00:00
156,-6.698909,-32.380984999999995,2022-01-13 00:00:00
156,-6.7029570000000005,-32.340813,2022-01-12 18:00:00
156,-6.693682000000001,-32.301456,2022-01-12 12:00:00
156,-6.67743,-32.260525,2022-01-12 06:00:00
156,-6.660119,-32.203159,2022-01-12 00:00:00
156,-6.649255,-32.133961,2022-01-11 18:00:00
156,-6.650366,-32.060928000000004,2022-01-11 12:00:00
156,-6.662800999999999,-31.988132,2022-01-11 06:00:00
156,-6.681754,-31.908516,2022-01-11 00:00:00
156,-6.702133,-31.82007,2022-01-10 18:00:00
156,-6.723182,-31.7418,2022-01-10 12:00:00
156,-6.7465660000000005,-31.681158,2022-01-10 06:00:00
156,-6.77018,-31.622452000000006,2022-01-10 00:00:00
157,-3.2257740000000004,-39.270252,2022-02-10 00:00:00
157,-3.256385,-39.224697,2022-02-09 18:00:00
157,-3.284849,-39.185955,2022-02-09 12:00:00
157,-3.312272,-39.139481,2022-02-09 06:00:00
157,-3.340986,-39.096745,2022-02-09 00:00:00
157,-3.364839,-39.048782,2022-02-08 18:00:00
157,-3.396127,-39.01255,2022-02-08 12:00:00
157,-3.425224,-38.967384,2022-02-08 06:00:00
157,-3.452377,-38.938904,2022-02-08 00:00:00
157,-3.4794080000000003,-38.899239,2022-02-07 18:00:00
157,-3.507735,-38.85416,2022-02-07 12:00:00
157,-3.524224,-38.813725,2022-02-07 06:00:00
157,-3.54691,-38.77663,2022-02-07 00:00:00
157,-3.5719230000000004,-38.725197,2022-02-06 18:00:00
157,-3.606558,-38.671246,2022-02-06 12:00:00
157,-3.630242,-38.618778000000006,2022-02-06 06:00:00
157,-3.658888,-38.568707,2022-02-06 00:00:00
157,-3.6916,-38.508179,2022-02-05 18:00:00
157,-3.742281,-38.449299,2022-02-05 12:00:00
157,-3.784912,-38.402245,2022-02-05 06:00:00
157,-3.833955,-38.350967,2022-02-05 00:00:00
157,-3.878284,-38.296753,2022-02-04 18:00:00
157,-3.925666000000001,-38.244839,2022-02-04 12:00:00
157,-3.967388,-38.191006,2022-02-04 06:00:00
157,-4.006379,-38.13549,2022-02-04 00:00:00
157,-4.044135,-38.077389,2022-02-03 18:00:00
157,-4.082091,-38.016014,2022-02-03 12:00:00
157,-4.120904,-37.963543,2022-02-03 06:00:00
157,-4.143006,-37.91029,2022-02-03 00:00:00
157,-4.1762,-37.859383,2022-02-02 18:00:00
157,-4.201167,-37.779083,2022-02-02 12:00:00
157,-4.253519,-37.716213,2022-02-02 06:00:00
157,-4.274977,-37.624016,2022-02-02 00:00:00
157,-4.331858,-37.572441,2022-02-01 18:00:00
157,-4.357027,-37.465538,2022-02-01 12:00:00
157,-4.427039,-37.398724,2022-02-01 06:00:00
157,-4.440382,-37.283493,2022-02-01 00:00:00
157,-4.493737,-37.240864,2022-01-31 18:00:00
157,-4.504658,-37.132256,2022-01-31 12:00:00
157,-4.564532,-37.082336,2022-01-31 06:00:00
157,-4.573085,-37.00325,2022-01-31 00:00:00
157,-4.6062330000000005,-36.950603,2022-01-30 18:00:00
157,-4.61054,-36.890514,2022-01-30 12:00:00
157,-4.6399040000000005,-36.855217,2022-01-30 06:00:00
157,-4.6385190000000005,-36.815361,2022-01-30 00:00:00
157,-4.6556120000000005,-36.798847,2022-01-29 18:00:00
157,-4.650044,-36.782684,2022-01-29 12:00:00
157,-4.643789,-36.775215,2022-01-29 06:00:00
157,-4.625893,-36.763939,2022-01-29 00:00:00
157,-4.609759,-36.752457,2022-01-28 18:00:00
157,-4.601913,-36.729656,2022-01-28 12:00:00
157,-4.5993900000000005,-36.702507,2022-01-28 06:00:00
157,-4.592863,-36.658745,2022-01-28 00:00:00
157,-4.5817190000000005,-36.604671,2022-01-27 18:00:00
157,-4.587517,-36.548458,2022-01-27 12:00:00
157,-4.599908,-36.495178,2022-01-27 06:00:00
157,-4.611289,-36.434238,2022-01-27 00:00:00
157,-4.621118,-36.36834,2022-01-26 18:00:00
157,-4.637813,-36.307491,2022-01-26 12:00:00
157,-4.656036,-36.252487,2022-01-26 06:00:00
157,-4.670331,-36.201012,2022-01-26 00:00:00
157,-4.6771379999999985,-36.146847,2022-01-25 18:00:00
157,-4.690187,-36.09639,2022-01-25 12:00:00
157,-4.7112940000000005,-36.051987,2022-01-25 06:00:00
157,-4.72405,-36.00415800000001,2022-01-25 00:00:00
157,-4.726877,-35.935875,2022-01-24 18:00:00
157,-4.735139,-35.873596,2022-01-24 12:00:00
157,-4.743144999999998,-35.814854,2022-01-24 06:00:00
157,-4.753468,-35.74350399999999,2022-01-24 00:00:00
157,-4.765117,-35.64233,2022-01-23 18:00:00
157,-4.789213,-35.550079,2022-01-23 12:00:00
157,-4.810806,-35.451084,2022-01-23 06:00:00
157,-4.846639,-35.35886400000001,2022-01-23 00:00:00
157,-4.912219,-35.24902700000001,2022-01-22 18:00:00
157,-4.985586,-35.166718,2022-01-22 12:00:00
157,-5.066082,-35.087139,2022-01-22 06:00:00
157,-5.143342,-35.017422,2022-01-22 00:00:00
157,-5.218401,-34.944626,2022-01-21 18:00:00
157,-5.274043,-34.895622,2022-01-21 12:00:00
157,-5.328192,-34.848911,2022-01-21 06:00:00
157,-5.369269999999998,-34.785782,2022-01-21 00:00:00
157,-5.429084,-34.712048,2022-01-20 18:00:00
157,-5.494324,-34.650096999999995,2022-01-20 12:00:00
157,-5.562737,-34.596825,2022-01-20 06:00:00
157,-5.626742,-34.5411,2022-01-20 00:00:00
157,-5.699824,-34.475826,2022-01-19 18:00:00
157,-5.7652730000000005,-34.415806,2022-01-19 12:00:00
157,-5.818502,-34.356697,2022-01-19 06:00:00
157,-5.8599,-34.285034,2022-01-19 00:00:00
157,-5.909743,-34.183514,2022-01-18 18:00:00
157,-5.961501,-34.086983000000004,2022-01-18 12:00:00
157,-6.017181,-34.005394,2022-01-18 06:00:00
157,-6.076835,-33.932766,2022-01-18 00:00:00
157,-6.143792,-33.86417,2022-01-17 18:00:00
157,-6.2079309999999985,-33.809078,2022-01-17 12:00:00
157,-6.256286,-33.766804,2022-01-17 06:00:00
